customer_key,customer_id,account_number,person_id,full_name,first_name,last_name,email_promotion,territory_id
3035,13333,AW00013333,20010.0,Tara Chander,Tara,Chander,0.0,4
3036,13334,AW00013334,8929.0,Melanie Rivera,Melanie,Rivera,0.0,1
3037,13335,AW00013335,20180.0,Alyssa Barnes,Alyssa,Barnes,0.0,4
3038,13336,AW00013336,9810.0,Deanna Gill,Deanna,Gill,0.0,4
3039,13337,AW00013337,3709.0,Lauren Cox,Lauren,Cox,0.0,1
3040,13338,AW00013338,9971.0,Jada Carter,Jada,Carter,1.0,4
3041,13339,AW00013339,11466.0,Nicole Clark,Nicole,Clark,2.0,4
3042,13340,AW00013340,9328.0,Natalie Edwards,Natalie,Edwards,0.0,4
3043,13341,AW00013341,4815.0,Lucas King,Lucas,King,2.0,4
3044,13342,AW00013342,18288.0,Brandon Jackson,Brandon,Jackson,2.0,4
3045,13343,AW00013343,8113.0,Melanie Bradley,Melanie,Bradley,0.0,6
3046,13344,AW00013344,9129.0,Caitlin Reed,Caitlin,Reed,0.0,1
3047,13345,AW00013345,13469.0,Dalton Butler,Dalton,Butler,1.0,6
3048,13346,AW00013346,2595.0,Gregory Chande,Gregory,Chande,0.0,1
3049,13347,AW00013347,11381.0,Rachel Hall,Rachel,Hall,1.0,4
3050,13348,AW00013348,16932.0,Noah Young,Noah,Young,0.0,4
3051,13349,AW00013349,10381.0,Kaitlyn Gonzalez,Kaitlyn,Gonzalez,2.0,4
3052,13350,AW00013350,14231.0,Isaac Sandberg,Isaac,Sandberg,0.0,6
3053,13351,AW00013351,8535.0,Mariah Cox,Mariah,Cox,0.0,1
3054,13352,AW00013352,18915.0,Joseph Davis,Joseph,Davis,1.0,4
3055,13353,AW00013353,6861.0,Jordyn Coleman,Jordyn,Coleman,0.0,1
3056,13354,AW00013354,16180.0,Eric Campbell,Eric,Campbell,2.0,1
3057,13355,AW00013355,4834.0,Jackson Jai,Jackson,Jai,0.0,1
3058,13356,AW00013356,7364.0,Stefanie Prasad,Stefanie,Prasad,2.0,1
3059,13357,AW00013357,13611.0,Blake Gonzales,Blake,Gonzales,0.0,4
3060,13358,AW00013358,9329.0,Alexandra Edwards,Alexandra,Edwards,1.0,6
3061,13359,AW00013359,13864.0,Ian Wood,Ian,Wood,1.0,4
3062,13360,AW00013360,9174.0,Jada Cook,Jada,Cook,2.0,4
3063,13361,AW00013361,6339.0,Cameron Jai,Cameron,Jai,1.0,1
3064,13362,AW00013362,20009.0,Destiny Morgan,Destiny,Morgan,2.0,4
3065,13363,AW00013363,10916.0,Sydney Allen,Sydney,Allen,0.0,1
3066,13364,AW00013364,11268.0,Natalie Anderson,Natalie,Anderson,1.0,4
3067,13365,AW00013365,5135.0,Luke Shan,Luke,Shan,2.0,4
3068,13366,AW00013366,18216.0,Austin Davis,Austin,Davis,2.0,6
3069,13367,AW00013367,9371.0,Savannah Edwards,Savannah,Edwards,0.0,1
3070,13368,AW00013368,5739.0,Kyle Henderson,Kyle,Henderson,0.0,1
3071,13369,AW00013369,8081.0,Mariah Henderson,Mariah,Henderson,0.0,1
3072,13370,AW00013370,13587.0,Blake Ross,Blake,Ross,0.0,1
3073,13371,AW00013371,2897.0,Sydney Gonzales,Sydney,Gonzales,0.0,1
3074,13372,AW00013372,15726.0,Isaac Edwards,Isaac,Edwards,1.0,1
3075,13373,AW00013373,8804.0,Michelle Murphy,Michelle,Murphy,0.0,4
3076,13374,AW00013374,3890.0,Marco Martinez,Marco,Martinez,2.0,4
3077,13375,AW00013375,5421.0,Jason Kumar,Jason,Kumar,2.0,4
3078,13376,AW00013376,16918.0,Jerry Rai,Jerry,Rai,0.0,4
3079,13377,AW00013377,17022.0,Thomas Hernandez,Thomas,Hernandez,0.0,4
3080,13378,AW00013378,2772.0,Alexandra Bailey,Alexandra,Bailey,0.0,4
3081,13379,AW00013379,8986.0,Bailey Morris,Bailey,Morris,0.0,1
3082,13380,AW00013380,10144.0,Katherine Scott,Katherine,Scott,0.0,4
3083,13381,AW00013381,7401.0,Vanessa Jenkins,Vanessa,Jenkins,0.0,4
3084,13382,AW00013382,15402.0,Richard Rogers,Richard,Rogers,0.0,4
3085,13383,AW00013383,10549.0,Natalie Wright,Natalie,Wright,2.0,1
3086,13384,AW00013384,16836.0,Mario Ashe,Mario,Ashe,0.0,1
3087,13385,AW00013385,9180.0,Danielle Cook,Danielle,Cook,2.0,1
3088,13386,AW00013386,6000.0,Samuel Patterson,Samuel,Patterson,1.0,1
3089,13387,AW00013387,7274.0,Miranda Jenkins,Miranda,Jenkins,1.0,4
3090,13388,AW00013388,11300.0,Marshall Shen,Marshall,Shen,2.0,4
3091,13389,AW00013389,12330.0,Madison Thomas,Madison,Thomas,2.0,4
3092,13390,AW00013390,9380.0,Julia Collins,Julia,Collins,2.0,4
3093,13391,AW00013391,15355.0,Brenda Malhotra,Brenda,Malhotra,2.0,6
3094,13392,AW00013392,15540.0,Hunter Parker,Hunter,Parker,0.0,1
3095,13393,AW00013393,13388.0,Willie Kumar,Willie,Kumar,0.0,1
3096,13394,AW00013394,18852.0,Matthew Clark,Matthew,Clark,0.0,1
3097,13395,AW00013395,5876.0,Gabriel Li,Gabriel,Li,1.0,1
3098,13396,AW00013396,6686.0,David Kumar,David,Kumar,0.0,1
3099,13397,AW00013397,16512.0,Adam Mitchell,Adam,Mitchell,0.0,1
3100,13398,AW00013398,6445.0,Logan Ross,Logan,Ross,0.0,1
3101,13399,AW00013399,4267.0,Edward Young,Edward,Young,1.0,4
3102,13400,AW00013400,11050.0,Julia Thomas,Julia,Thomas,0.0,4
3103,13401,AW00013401,8760.0,Erin Bradley,Erin,Bradley,0.0,4
3104,13402,AW00013402,16027.0,Gabriel Turner,Gabriel,Turner,2.0,4
3105,13403,AW00013403,11096.0,Jennifer Jackson,Jennifer,Jackson,1.0,1
3106,13404,AW00013404,16710.0,Kelvin Yang,Kelvin,Yang,0.0,10
3107,13405,AW00013405,6510.0,Ethan Bryant,Ethan,Bryant,0.0,7
3108,13406,AW00013406,19058.0,Craig Jiménez,Craig,Jiménez,2.0,8
3109,13407,AW00013407,19628.0,Cassandra Rana,Cassandra,Rana,1.0,10
3110,13408,AW00013408,2981.0,Katherine Gonzales,Katherine,Gonzales,0.0,10
3111,13409,AW00013409,19347.0,Cory Fernandez,Cory,Fernandez,0.0,7
3112,13410,AW00013410,15306.0,Jillian Madan,Jillian,Madan,1.0,8
3113,13411,AW00013411,6364.0,Jacquelyn Blanco,Jacquelyn,Blanco,2.0,10
3114,13412,AW00013412,12810.0,Rafael Zhao,Rafael,Zhao,0.0,10
3115,13413,AW00013413,3900.0,Fernando Phillips,Fernando,Phillips,1.0,1
3116,13414,AW00013414,4075.0,Miguel Wilson,Miguel,Wilson,1.0,1
3117,13415,AW00013415,15403.0,Marcus Rogers,Marcus,Rogers,0.0,4
3118,13416,AW00013416,4585.0,Richard Roberts,Richard,Roberts,0.0,4
3119,13417,AW00013417,14818.0,Ian Cox,Ian,Cox,0.0,4
3120,13418,AW00013418,14807.0,Devin Cox,Devin,Cox,1.0,6
3121,13419,AW00013419,19040.0,Lauren Coleman,Lauren,Coleman,1.0,1
3122,13420,AW00013420,9617.0,Jordan Turner,Jordan,Turner,0.0,4
3123,13421,AW00013421,20198.0,Alyssa Patterson,Alyssa,Patterson,2.0,4
3124,13422,AW00013422,7749.0,Jacqueline Washington,Jacqueline,Washington,1.0,4
3125,13423,AW00013423,14395.0,Alex Peterson,Alex,Peterson,0.0,6
3126,13424,AW00013424,11400.0,Jasmine Thomas,Jasmine,Thomas,0.0,1
3127,13425,AW00013425,17392.0,Jose Garcia,Jose,Garcia,0.0,1
3128,13426,AW00013426,12130.0,Taylor Williams,Taylor,Williams,2.0,4
3129,13427,AW00013427,5619.0,Connor Winston,Connor,Winston,2.0,4
3130,13428,AW00013428,14575.0,Marcus Ramirez,Marcus,Ramirez,0.0,4
3131,13429,AW00013429,3350.0,Gabrielle Washington,Gabrielle,Washington,0.0,4
3132,13430,AW00013430,13661.0,Edward Griffin,Edward,Griffin,1.0,4
3133,13431,AW00013431,14015.0,Bryan James,Bryan,James,0.0,1
3134,13432,AW00013432,13448.0,Dalton Wood,Dalton,Wood,0.0,1
3135,13433,AW00013433,5648.0,Jessie Vazquez,Jessie,Vazquez,0.0,4
3136,13434,AW00013434,10541.0,Kaitlyn Wright,Kaitlyn,Wright,1.0,6
3137,13435,AW00013435,16426.0,Tracy Pal,Tracy,Pal,1.0,4
3138,13436,AW00013436,12212.0,Gail Griffin,Gail,Griffin,1.0,1
3139,13437,AW00013437,6501.0,Ethan Flores,Ethan,Flores,1.0,1
3140,13438,AW00013438,20328.0,Chloe Griffin,Chloe,Griffin,2.0,1
3141,13439,AW00013439,9876.0,Arturo Lin,Arturo,Lin,0.0,4
3142,13440,AW00013440,10756.0,Sydney Miller,Sydney,Miller,2.0,6
3143,13441,AW00013441,12673.0,Omar Zhang,Omar,Zhang,0.0,1
3144,13442,AW00013442,15159.0,Paula Vazquez,Paula,Vazquez,1.0,1
3145,13443,AW00013443,11402.0,Jasmine White,Jasmine,White,2.0,1
3146,13444,AW00013444,18047.0,Abby Lopez,Abby,Lopez,1.0,4
3147,13445,AW00013445,17683.0,Logan Davis,Logan,Davis,0.0,4
3148,13446,AW00013446,10183.0,Katelyn Scott,Katelyn,Scott,1.0,4
3149,13447,AW00013447,20030.0,Destiny Cox,Destiny,Cox,2.0,4
3150,13448,AW00013448,8634.0,Catherine Ward,Catherine,Ward,0.0,4
3151,13449,AW00013449,7692.0,Jerome Diaz,Jerome,Diaz,0.0,1
3152,13450,AW00013450,11796.0,Victoria Jones,Victoria,Jones,2.0,1
3153,13451,AW00013451,13746.0,Robin Browning,Robin,Browning,0.0,4
3154,13452,AW00013452,9269.0,Kaitlyn Evans,Kaitlyn,Evans,1.0,4
3155,13453,AW00013453,3009.0,Amanda Howard,Amanda,Howard,1.0,4
3156,13454,AW00013454,6730.0,Benjamin Griffin,Benjamin,Griffin,0.0,4
3157,13455,AW00013455,20640.0,Kaitlyn Bryant,Kaitlyn,Bryant,0.0,4
3158,13456,AW00013456,10433.0,Sydney Hernandez,Sydney,Hernandez,2.0,1
3159,13457,AW00013457,5276.0,Eric Henderson,Eric,Henderson,0.0,1
3160,13458,AW00013458,3402.0,Joan James,Joan,James,0.0,1
3161,13459,AW00013459,13716.0,Devin Foster,Devin,Foster,2.0,4
3162,13460,AW00013460,11426.0,Jasmine Walker,Jasmine,Walker,0.0,6
3163,13461,AW00013461,18595.0,Anthony Jones,Anthony,Jones,0.0,4
3164,13462,AW00013462,10276.0,Jay Sara,Jay,Sara,0.0,1
3165,13463,AW00013463,7429.0,Tammy Sara,Tammy,Sara,0.0,4
3166,13464,AW00013464,4932.0,Martha Hu,Martha,Hu,0.0,4
3167,13465,AW00013465,9716.0,Sydney Campbell,Sydney,Campbell,0.0,4
3168,13466,AW00013466,14005.0,Bryce James,Bryce,James,0.0,6
3169,13467,AW00013467,16119.0,Kristopher Martinez,Kristopher,Martinez,0.0,1
3170,13468,AW00013468,8061.0,Mariah Sanders,Mariah,Sanders,0.0,1
3171,13469,AW00013469,15150.0,Bryce Bailey,Bryce,Bailey,0.0,1
3172,13470,AW00013470,12981.0,Jaclyn Jai,Jaclyn,Jai,0.0,4
3173,13471,AW00013471,5302.0,Eric Bryant,Eric,Bryant,0.0,4
3174,13472,AW00013472,13412.0,Simon Pearson,Simon,Pearson,2.0,4
3175,13473,AW00013473,16629.0,Logan Hill,Logan,Hill,0.0,4
3176,13474,AW00013474,11939.0,Elizabeth Hall,Elizabeth,Hall,0.0,6
3177,13475,AW00013475,4881.0,Charles Allen,Charles,Allen,0.0,4
3178,13476,AW00013476,17548.0,Timothy Hall,Timothy,Hall,0.0,4
3179,13477,AW00013477,2951.0,Katherine Wood,Katherine,Wood,1.0,4
3180,13478,AW00013478,7102.0,Alexia Coleman,Alexia,Coleman,1.0,1
3181,13479,AW00013479,9046.0,Katelyn Rogers,Katelyn,Rogers,0.0,4
3182,13480,AW00013480,11609.0,Anna Rodriguez,Anna,Rodriguez,1.0,4
3183,13481,AW00013481,17000.0,Hunter Hernandez,Hunter,Hernandez,0.0,4
3184,13482,AW00013482,3443.0,Haley Bryant,Haley,Bryant,2.0,4
3185,13483,AW00013483,6232.0,Christian Lal,Christian,Lal,0.0,1
3186,13484,AW00013484,4631.0,Marcus Martinez,Marcus,Martinez,1.0,4
3187,13485,AW00013485,17473.0,Thomas Allen,Thomas,Allen,2.0,4
3188,13486,AW00013486,9880.0,Rebekah Gomez,Rebekah,Gomez,0.0,6
3189,13487,AW00013487,12248.0,Emily Martin,Emily,Martin,2.0,4
3190,13488,AW00013488,2406.0,Laura Guo,Laura,Guo,0.0,1
3191,13489,AW00013489,11111.0,Jennifer Walker,Jennifer,Walker,1.0,1
3192,13490,AW00013490,4259.0,Edward Rodriguez,Edward,Rodriguez,0.0,4
3193,13491,AW00013491,2703.0,Natalie Howard,Natalie,Howard,0.0,6
3194,13492,AW00013492,6211.0,Christian Foster,Christian,Foster,0.0,4
3195,13493,AW00013493,17501.0,Valerie Zhao,Valerie,Zhao,1.0,10
3196,13494,AW00013494,19689.0,Byron Gutierrez,Byron,Gutierrez,2.0,8
3197,13495,AW00013495,14559.0,Micheal Alvarez,Micheal,Alvarez,0.0,10
3198,13496,AW00013496,15342.0,Lucas Morris,Lucas,Morris,2.0,7
3199,13497,AW00013497,8850.0,Deborah Sharma,Deborah,Sharma,0.0,8
3200,13498,AW00013498,20088.0,Joel Mehta,Joel,Mehta,0.0,7
3201,13499,AW00013499,19314.0,Olivia Cox,Olivia,Cox,0.0,7
3202,13500,AW00013500,16133.0,Molly Vance,Molly,Vance,0.0,8
3203,13501,AW00013501,12605.0,Clayton Zhu,Clayton,Zhu,0.0,8
3204,13502,AW00013502,8861.0,Deborah Nara,Deborah,Nara,1.0,8
3205,13503,AW00013503,6715.0,Theodore Gomez,Theodore,Gomez,1.0,10
3206,13504,AW00013504,6080.0,Beth Alonso,Beth,Alonso,0.0,7
3207,13505,AW00013505,2468.0,Jamie Cai,Jamie,Cai,1.0,10
3208,13506,AW00013506,13364.0,Willie Guo,Willie,Guo,2.0,7
3209,13507,AW00013507,7070.0,Margaret Patterson,Margaret,Patterson,0.0,10
3210,13508,AW00013508,19648.0,Cassandra Sanchez,Cassandra,Sanchez,0.0,7
3211,13509,AW00013509,4772.0,Lucas Johnson,Lucas,Johnson,0.0,10
3212,13510,AW00013510,13578.0,Jon Shen,Jon,Shen,0.0,7
3213,13511,AW00013511,6456.0,Ernest Liu,Ernest,Liu,1.0,7
3214,13512,AW00013512,1726.0,Ken Sánchez,Ken,Sánchez,0.0,7
3215,13513,AW00013513,12797.0,Abigail Henderson,Abigail,Henderson,2.0,8
3216,13514,AW00013514,19822.0,Lindsay Luo,Lindsay,Luo,0.0,8
3217,13515,AW00013515,4861.0,Cara Liang,Cara,Liang,2.0,8
3218,13516,AW00013516,2876.0,Harold Ray,Harold,Ray,2.0,10
3219,13517,AW00013517,5265.0,Nicolas Sharma,Nicolas,Sharma,0.0,10
3220,13518,AW00013518,9362.0,Brendan Goldstein,Brendan,Goldstein,0.0,9
3221,13519,AW00013519,13932.0,Lucas Foster,Lucas,Foster,2.0,9
3222,13520,AW00013520,9883.0,Carol Nelson,Carol,Nelson,0.0,9
3223,13521,AW00013521,17662.0,Sandra Lu,Sandra,Lu,1.0,9
3224,13522,AW00013522,17753.0,Logan Taylor,Logan,Taylor,0.0,9
3225,13523,AW00013523,7096.0,Adrienne Ruiz,Adrienne,Ruiz,2.0,9
3226,13524,AW00013524,6202.0,Cheryl Blanco,Cheryl,Blanco,1.0,9
3227,13525,AW00013525,19610.0,Cassandra Van,Cassandra,Van,0.0,9
3228,13526,AW00013526,17355.0,Krystal Liu,Krystal,Liu,0.0,9
3229,13527,AW00013527,8468.0,Tonya Andersen,Tonya,Andersen,2.0,9
3230,13528,AW00013528,7176.0,Carmen Lopez,Carmen,Lopez,0.0,9
3231,13529,AW00013529,15566.0,Pamela Martinez,Pamela,Martinez,1.0,9
3232,13530,AW00013530,17352.0,Krystal Chen,Krystal,Chen,0.0,10
3233,13531,AW00013531,6804.0,Tyrone Gutierrez,Tyrone,Gutierrez,0.0,7
3234,13532,AW00013532,17009.0,Melody Gill,Melody,Gill,0.0,8
3235,13533,AW00013533,13747.0,Eduardo Butler,Eduardo,Butler,1.0,10
3236,13534,AW00013534,6086.0,Beth Navarro,Beth,Navarro,1.0,10
3237,13535,AW00013535,12765.0,Omar Nara,Omar,Nara,1.0,10
3238,13536,AW00013536,8664.0,Arianna Ward,Arianna,Ward,1.0,7
3239,13537,AW00013537,15090.0,Jill Moreno,Jill,Moreno,0.0,7
3240,13538,AW00013538,7399.0,Vanessa Henderson,Vanessa,Henderson,0.0,8
3241,13539,AW00013539,13260.0,Roger Guo,Roger,Guo,0.0,10
3242,13540,AW00013540,15324.0,Paula Ortega,Paula,Ortega,2.0,8
3243,13541,AW00013541,8946.0,Ashlee Xu,Ashlee,Xu,2.0,8
3244,13542,AW00013542,8518.0,Sharon Kumar,Sharon,Kumar,0.0,8
3245,13543,AW00013543,20166.0,Phillip Rana,Phillip,Rana,2.0,8
3246,13544,AW00013544,13860.0,Joy Martin,Joy,Martin,2.0,10
3247,13545,AW00013545,9391.0,Brad Sharma,Brad,Sharma,2.0,8
3248,13546,AW00013546,17140.0,Mitchell Jai,Mitchell,Jai,0.0,8
3249,13547,AW00013547,9006.0,Michele Jimenez,Michele,Jimenez,0.0,10
3250,13548,AW00013548,8583.0,Bridget Jai,Bridget,Jai,0.0,8
3251,13549,AW00013549,4566.0,Richard King,Richard,King,2.0,7
3252,13550,AW00013550,10994.0,Joe Malhotra,Joe,Malhotra,0.0,7
3253,13551,AW00013551,18711.0,Jacob Lee,Jacob,Lee,1.0,10
3254,13552,AW00013552,12835.0,Trevor Hughes,Trevor,Hughes,0.0,7
3255,13553,AW00013553,3511.0,Jessica Coleman,Jessica,Coleman,0.0,10
3256,13554,AW00013554,14992.0,Paula Moreno,Paula,Moreno,0.0,10
3257,13555,AW00013555,7424.0,Tammy Smith,Tammy,Smith,1.0,7
3258,13556,AW00013556,12031.0,Alisha Nath,Alisha,Nath,0.0,7
3259,13557,AW00013557,17591.0,Stacey Liu,Stacey,Liu,0.0,10
3260,13558,AW00013558,17407.0,Karen Lu,Karen,Lu,0.0,7
3261,13559,AW00013559,14127.0,Lori Ramos,Lori,Ramos,2.0,8
3262,13560,AW00013560,5074.0,Andres Shan,Andres,Shan,1.0,8
3263,13561,AW00013561,19030.0,Gary Navarro,Gary,Navarro,1.0,10
3264,13562,AW00013562,3910.0,Bryant Van,Bryant,Van,2.0,10
3265,13563,AW00013563,20158.0,Phillip Sai,Phillip,Sai,0.0,10
3266,13564,AW00013564,14186.0,Sabrina Blanco,Sabrina,Blanco,0.0,7
3267,13565,AW00013565,2668.0,Tiffany Zhao,Tiffany,Zhao,0.0,7
3268,13566,AW00013566,1727.0,Mikael Sandberg,Mikael,Sandberg,2.0,8
3269,13567,AW00013567,14393.0,Anne Rubio,Anne,Rubio,0.0,8
3270,13568,AW00013568,2681.0,Max Jimenez,Max,Jimenez,1.0,7
3271,13569,AW00013569,4641.0,Marcus Hall,Marcus,Hall,0.0,8
3272,13570,AW00013570,18161.0,Benjamin Jackson,Benjamin,Jackson,0.0,8
3273,13571,AW00013571,15861.0,Allen Mehta,Allen,Mehta,1.0,7
3274,13572,AW00013572,17079.0,Shaun Deng,Shaun,Deng,0.0,8
3275,13573,AW00013573,13197.0,Edwin Pal,Edwin,Pal,0.0,7
3276,13574,AW00013574,15376.0,Brenda Garcia,Brenda,Garcia,0.0,8
3277,13575,AW00013575,19769.0,Alicia Shen,Alicia,Shen,0.0,7
3278,13576,AW00013576,11896.0,Tamara Lal,Tamara,Lal,1.0,10
3279,13577,AW00013577,6741.0,Theodore Torres,Theodore,Torres,0.0,7
3280,13578,AW00013578,5167.0,Karl Nath,Karl,Nath,0.0,7
3281,13579,AW00013579,17299.0,Alan Chen,Alan,Chen,1.0,8
3282,13580,AW00013580,19867.0,Carol Xu,Carol,Xu,2.0,8
3283,13581,AW00013581,14920.0,Albert Blanco,Albert,Blanco,0.0,10
3284,13582,AW00013582,4922.0,Martha Gao,Martha,Gao,1.0,10
3285,13583,AW00013583,13606.0,Blake Butler,Blake,Butler,0.0,10
3286,13584,AW00013584,14767.0,Isaiah Cox,Isaiah,Cox,0.0,10
3287,13585,AW00013585,8995.0,Savannah Morris,Savannah,Morris,0.0,10
3288,13586,AW00013586,18426.0,Larry Alonso,Larry,Alonso,0.0,10
3289,13587,AW00013587,19707.0,Kristina Subram,Kristina,Subram,0.0,8
3290,13588,AW00013588,6088.0,Deb Dominguez,Deb,Dominguez,0.0,8
3291,13589,AW00013589,17612.0,Cameron Smith,Cameron,Smith,0.0,7
3292,13590,AW00013590,13076.0,Louis Xie,Louis,Xie,0.0,10
3293,13591,AW00013591,6134.0,Latasha Alonso,Latasha,Alonso,0.0,10
3294,13592,AW00013592,9423.0,Gabriella Collins,Gabriella,Collins,0.0,7
3295,13593,AW00013593,9800.0,Deanna Navarro,Deanna,Navarro,0.0,8
3296,13594,AW00013594,12081.0,Jessica Williams,Jessica,Williams,1.0,8
3297,13595,AW00013595,15834.0,Cole Stewart,Cole,Stewart,0.0,7
3298,13596,AW00013596,15725.0,Billy Gomez,Billy,Gomez,0.0,7
3299,13597,AW00013597,14859.0,Lance Gutierrez,Lance,Gutierrez,0.0,8
3300,13598,AW00013598,20494.0,Keith Luo,Keith,Luo,0.0,8
3301,13599,AW00013599,17511.0,Valerie Zhu,Valerie,Zhu,1.0,10
3302,13600,AW00013600,10129.0,Marie Sanz,Marie,Sanz,1.0,10
3303,13601,AW00013601,14033.0,Tanya Dominguez,Tanya,Dominguez,2.0,8
3304,13602,AW00013602,7614.0,Virginia Mehta,Virginia,Mehta,0.0,10
3305,13603,AW00013603,16163.0,Molly Martinez,Molly,Martinez,0.0,10
3306,13604,AW00013604,12614.0,Nuan Zheng,Nuan,Zheng,2.0,10
3307,13605,AW00013605,17980.0,Gerrit Straatsma,Gerrit,Straatsma,0.0,7
3308,13606,AW00013606,9220.0,Drew Sharma,Drew,Sharma,1.0,8
3309,13607,AW00013607,7925.0,Levi Rana,Levi,Rana,0.0,8
3310,13608,AW00013608,3495.0,Karla Kumar,Karla,Kumar,0.0,8
3311,13609,AW00013609,6400.0,Ramon Yang,Ramon,Yang,1.0,10
3312,13610,AW00013610,12747.0,Omar Sharma,Omar,Sharma,1.0,7
3313,13611,AW00013611,10869.0,Marshall Huang,Marshall,Huang,1.0,7
3314,13612,AW00013612,3185.0,Hailey Ross,Hailey,Ross,1.0,10
3315,13613,AW00013613,20249.0,Derek Jai,Derek,Jai,1.0,9
3316,13614,AW00013614,19970.0,Julie Becker,Julie,Becker,1.0,9
3317,13615,AW00013615,6381.0,Jacquelyn Rowe,Jacquelyn,Rowe,0.0,9
3318,13616,AW00013616,14561.0,Cole Ramirez,Cole,Ramirez,0.0,9
3319,13617,AW00013617,11829.0,Gerald Suri,Gerald,Suri,2.0,9
3320,13618,AW00013618,10280.0,Jay Raman,Jay,Raman,1.0,9
3321,13619,AW00013619,9978.0,Arturo Xu,Arturo,Xu,0.0,9
3322,13620,AW00013620,7535.0,Damien Ye,Damien,Ye,0.0,9
3323,13621,AW00013621,16749.0,Melody Ruiz,Melody,Ruiz,0.0,9
3324,13622,AW00013622,18333.0,Alan Wang,Alan,Wang,1.0,9
3325,13623,AW00013623,17149.0,Mitchell Carson,Mitchell,Carson,1.0,9
3326,13624,AW00013624,19969.0,Nicole Long,Nicole,Long,0.0,9
3327,13625,AW00013625,16165.0,Jason Campbell,Jason,Campbell,1.0,9
3328,13626,AW00013626,15891.0,Johnathan Madan,Johnathan,Madan,0.0,9
3329,13627,AW00013627,18775.0,Natasha Rubio,Natasha,Rubio,0.0,9
3330,13628,AW00013628,3224.0,Kaitlin Schmidt,Kaitlin,Schmidt,0.0,9
3331,13629,AW00013629,3491.0,Karla Yuan,Karla,Yuan,0.0,9
3332,13630,AW00013630,15359.0,Brenda Arun,Brenda,Arun,2.0,9
3333,13631,AW00013631,11015.0,Joe Subram,Joe,Subram,1.0,9
3334,13632,AW00013632,6183.0,Cheryl Munoz,Cheryl,Munoz,2.0,9
3335,13633,AW00013633,12680.0,Juan Ramos,Juan,Ramos,0.0,9
3336,13634,AW00013634,12780.0,Alexis Russell,Alexis,Russell,2.0,9
3337,13635,AW00013635,4127.0,Kurt Deng,Kurt,Deng,0.0,9
3338,13636,AW00013636,2945.0,Jarrod Rodriguez,Jarrod,Rodriguez,0.0,9
3339,13637,AW00013637,19396.0,Victoria Cooper,Victoria,Cooper,0.0,9
3340,13638,AW00013638,18645.0,Diana Alvarez,Diana,Alvarez,0.0,9
3341,13639,AW00013639,13459.0,Colin Liang,Colin,Liang,1.0,9
3342,13640,AW00013640,15492.0,Rachael Patel,Rachael,Patel,1.0,9
3343,13641,AW00013641,14089.0,Adrian Watson,Adrian,Watson,0.0,9
3344,13642,AW00013642,8908.0,Cassie Nara,Cassie,Nara,1.0,9
3345,13643,AW00013643,20115.0,Ronald Sai,Ronald,Sai,0.0,9
3346,13644,AW00013644,9594.0,Kristi Dominguez,Kristi,Dominguez,0.0,9
3347,13645,AW00013645,5486.0,Eugene He,Eugene,He,2.0,9
3348,13646,AW00013646,17227.0,Terry Yuan,Terry,Yuan,0.0,9
3349,13647,AW00013647,6949.0,Armando Alonso,Armando,Alonso,1.0,9
3350,13648,AW00013648,10441.0,Arturo Sharma,Arturo,Sharma,0.0,9
3351,13649,AW00013649,9922.0,Rebekah Suarez,Rebekah,Suarez,0.0,9
3352,13650,AW00013650,5552.0,Jessie She,Jessie,She,1.0,9
3353,13651,AW00013651,16895.0,Jerry Sharma,Jerry,Sharma,0.0,9
3354,13652,AW00013652,11880.0,Tamara Zeng,Tamara,Zeng,2.0,1
3355,13653,AW00013653,17193.0,Tony Chander,Tony,Chander,1.0,1
3356,13654,AW00013654,20386.0,Shawn Andersen,Shawn,Andersen,0.0,1
3357,13655,AW00013655,18266.0,Christopher Walker,Christopher,Walker,2.0,1
3358,13656,AW00013656,8605.0,Faith Howard,Faith,Howard,0.0,4
3359,13657,AW00013657,9431.0,Kaylee Collins,Kaylee,Collins,0.0,1
3360,13658,AW00013658,13669.0,Wyatt Bennett,Wyatt,Bennett,0.0,1
3361,13659,AW00013659,12645.0,Clayton Shan,Clayton,Shan,0.0,1
3362,13660,AW00013660,17863.0,Ethan Davis,Ethan,Davis,0.0,6
3363,13661,AW00013661,16063.0,Andre Sara,Andre,Sara,1.0,10
3364,13662,AW00013662,4129.0,Miguel Roberts,Miguel,Roberts,0.0,7
3365,13663,AW00013663,4364.0,Melvin Tang,Melvin,Tang,2.0,8
3366,13664,AW00013664,18415.0,Larry Diaz,Larry,Diaz,0.0,10
3367,13665,AW00013665,10699.0,Kristi Randall,Kristi,Randall,0.0,10
3368,13666,AW00013666,15185.0,Teresa Ruiz,Teresa,Ruiz,1.0,8
3369,13667,AW00013667,5051.0,Andres Deng,Andres,Deng,0.0,7
3370,13668,AW00013668,4057.0,Stanley Martinez,Stanley,Martinez,2.0,9
3371,13669,AW00013669,14337.0,Kristy Gill,Kristy,Gill,2.0,9
3372,13670,AW00013670,17582.0,Brittney Zeng,Brittney,Zeng,2.0,9
3373,13671,AW00013671,18351.0,Frank Ramos,Frank,Ramos,1.0,8
3374,13672,AW00013672,17933.0,Benjamin Davis,Benjamin,Davis,0.0,7
3375,13673,AW00013673,17678.0,Sandra He,Sandra,He,0.0,7
3376,13674,AW00013674,9202.0,Drew Shen,Drew,Shen,0.0,7
